,0,1,2
0,-130.27732360658945,3.9442563567788365,34.704821561764604
1,-62.54119877254041,62.055796965098324,-80.72063123024184
2,-193.90163691866329,-14.526202749530905,-19.389296833570405
3,-73.65667994554984,91.26156330257972,19.134054078800453
4,-104.20235889197654,-62.32343137075317,57.43090090280611
5,-159.58983204251183,18.510223066024263,3.0033008422106544
6,287.6456572897269,-98.21172964086237,-45.38549099216504
7,-52.44530578506498,39.69516592111812,-57.119693706740826
8,-134.3174093352611,-71.20023588507405,76.98425093804848
9,125.98291316968826,-254.36975133646467,108.02146199693723
10,-205.11554513214375,-145.34248274295354,-57.73005789645731
11,150.5438495408297,38.593783437935805,-11.00418792863799
12,-200.26966246504347,-37.92993237493488,-8.98804002166211
13,129.31679825128137,-94.15553866112282,98.26916160503708
14,202.23829169369083,41.50394589145627,5.972151172696369
15,-133.98843480531272,70.3201013333839,35.41577280218887
16,60.70813497997639,-221.27527512460802,112.89196931239566
17,-176.40438669690562,-15.979801766564432,-9.706832513847393
18,-120.09100035002169,-23.23754150005853,67.45727706848253
19,-104.83533816208846,67.70757621928931,3.4996027648784507
20,-201.04705104728967,-46.114955010503024,6.169949131055074
21,-175.70031072472187,3.799910508983131,-59.285596357003996
22,209.6218270918094,45.01378985901582,-10.439939634149637
23,204.90177239176148,5.659831102658561,-8.156900642246525
24,-39.479278077722,87.66286567105747,78.61491945459831
25,74.71599740900385,4.102167079246849,112.62301160635538
26,-111.3838913826337,-77.77004262596944,-96.09156107331657
27,-37.921822964970765,96.86963914039896,-19.91841154592742
28,85.61663512459789,-101.51829363900012,119.5827687997944
29,-25.737470425272672,24.774307970666236,122.57680803039938
30,-145.47841829982747,-22.222163476348506,32.73336311461687
31,217.7417541349108,14.807935267406352,4.749311480498247
32,107.44620500026556,83.99458104014657,28.908632159501046
33,55.21967193231811,-202.00677688982302,117.33641474951945
34,114.25677755326478,74.52568898958458,-1.6113705458188359
35,-44.07885490295459,122.76725932652138,-24.622127343385934
36,9.977866269763283,123.08638571102077,-19.19941098040872
37,125.8810354603299,68.85964357574682,-3.0993965965500085
38,-125.94599701597686,15.209123475068239,55.17175506973356
39,-137.25279829293885,16.42877460520429,21.023796999148008
40,-140.96136084297956,39.356672547280695,-9.257443363503201
41,-44.586972609816385,100.92164913151144,92.10535178981932
42,-142.1385330439384,-17.47378652458781,32.113129763624286
43,-215.08322133474684,-132.60578260671113,-68.57204689344726
44,-51.81683265889719,104.49111948593273,-51.79237890439925
45,-216.2498677091065,-141.7858189964893,-51.51272013691667
46,-103.08912060892322,-95.10532215087557,-102.51395138854475
47,260.7558104001047,1.5999673486297399,-23.969803370566712
48,205.9476695432143,58.98508780512069,-6.951198820814406
49,36.35508153143226,144.08509484506848,6.066301553103997
50,-207.83053646970197,-74.22055267559881,-0.5705653680092322
51,30.65383333693286,110.96087922829233,75.58547517389789
52,-56.29819958901826,98.55386963481767,-25.84187092444574
53,-102.10965790513065,64.79338887569183,-72.3763337209405
54,282.38157400312116,-69.11747120289054,-38.78039032783278
55,178.30958142037215,31.383227197149502,19.99633766799022
56,-136.9401666886091,-17.974212862783414,-81.17467161070762
57,-81.12523053955981,84.48416761995719,-10.330598540978883
58,-199.27299568001405,-45.25119129985076,-38.52880842283477
59,-51.31886753378261,69.5956194947412,90.71776056705889
60,-107.62295719969246,55.318717228466596,-29.75677156063595
61,-179.95441614561602,-25.54373594919647,14.995179387311799
62,-163.23981297926252,-83.72625177113592,23.66727049139871
63,62.661303873905034,-227.5267712844627,113.00753955310661
64,-165.27277699638512,-13.376257985574059,-75.9430227270933
65,35.65871684581166,148.89294311170354,9.117963191296552
66,21.909514966708613,113.60662332488748,-20.78899289321059
67,-152.83301208826322,7.832464037670509,-28.26287028933856
68,-97.39244951952196,83.09560771712526,-45.34136119622801
69,-71.30735406967393,21.786535869162037,-56.048439109557606
70,-138.2318553079757,42.40272357182073,-14.15125549329977
71,238.38588409044516,-5.746964828102427,-17.101143940421462
72,155.0512124830548,58.5965400878047,3.557943250752167
73,95.25582986465355,97.48489157153627,-14.053556788847024
74,197.53782701414133,15.46843234947049,-9.374702993397
75,-141.22206793690918,15.976123270941661,24.784303652738544
76,-141.87118989681682,-40.307077422833665,50.78985401642913
77,-105.56929594096623,-101.25421317782141,-95.41390305456142
78,127.71284761185278,67.02593606566116,-3.4503346385884495
79,0.887339659207439,115.4359881030964,44.085431037314926
80,-112.28032582439418,41.86578371338741,-18.211557108161625
81,-107.11783907241585,-53.71689628503225,52.824638391392256
82,112.85414307278718,-281.2554495567697,112.02248542799309
83,-51.05460194286788,125.72369519017276,-34.09009389425131
84,-66.62475137121442,-20.32908405271958,-112.8112215351531
85,-44.55807064133351,102.9322873111831,-30.15162440444532
86,-188.29928287834835,-13.402094757035908,-48.37353798244382
87,94.5408919322667,-284.01460684151266,111.73829541712033
88,91.74950163801766,91.18403315528401,-12.227016647972372
89,345.01144235063316,-100.69102100958847,-59.847120578597774
90,80.70679040120088,120.6961774917179,8.935716099477395
91,-207.146916442144,-98.45325808475842,-25.562092542559064
92,253.78697158391708,-0.10297657590157532,-22.419525459649627
93,152.00920963963216,44.94110023429627,-5.479420037642328
94,-154.26980291789994,24.427488993292737,44.639124639514485
95,-60.75882169556534,7.669963654498641,107.20596293759279
96,34.46596012532082,113.86269524616235,-17.867827058693127
97,-165.7825343938563,-92.44852839344277,25.514490378727242
98,-19.30526938545183,83.16592117266254,106.45825831773374
99,98.8678023918424,87.0371976571792,-19.80530924682459
100,-128.6399853341178,4.724500634802928,-70.4076723242995
101,357.81406944102787,-109.09968136318093,-62.38946981728304
102,268.6828081839222,-58.52454935612144,-34.251083992821954
103,-133.37319379703743,-68.25994357754468,77.04319579332768
104,-128.7834560596402,-43.9714587123474,82.30356305149606
105,-146.6777610120382,49.254108491450936,-61.15461554197023
106,246.9506748349281,15.661554258971856,-19.888745133118096
107,342.70175135290816,-100.41111375936784,-59.02764062528783
108,-172.93593361569322,-10.559807021322385,-62.153666350479305
109,-170.1459427999022,-43.91982982711073,35.20351200221983
110,-14.04772956437311,-182.64272312178096,-178.03453426939495
111,-78.27625829027367,79.54213137883508,32.20880601243698
112,-164.63158467992065,-86.12136164057927,21.075827343643475
113,65.53680915282183,98.54424577362452,-26.49385971884978
114,232.94055216404027,-19.98285674893519,-19.350085161637274
115,231.0359793606357,-15.545022918510606,-18.15840645728342
116,-30.373355300483862,106.77477578517782,-45.836262511980955
117,254.73802374336455,-21.79303547303389,-27.826880027632242
118,15.95639161134443,157.3026893186924,52.948953007107626
119,248.39317900320515,17.644594339018553,-20.67680863311388
120,-35.92384795703109,84.73305411971724,94.76898989525334
121,-160.76560048965015,-5.885999101478183,7.336782449672812
122,224.49419837453516,40.71434435706782,-12.584215800080521
123,-189.81098829888012,-14.291411631789687,-29.621492522484903
124,130.31058597618892,71.06212695702297,7.415152845798393
125,-20.394932324784378,95.45067772509847,91.75994879046765
126,136.305264247433,100.52276834765833,12.891567823369133
127,-215.63996922678794,-93.54226417892986,-59.982526625837096
128,213.7540340612281,8.789231639036235,-9.28893853170374
129,127.6332067832171,90.76327390340869,11.29094227425272
130,184.43774703992923,12.087107506789772,-8.44286660965668
131,-199.8541316934403,-123.63973256852535,-52.23366557045406
132,-102.38313774129713,74.45784926938211,-58.61115619650766
133,-45.346811294987525,143.2703585784695,-11.130127100676166
134,-47.729763759395205,96.91287845600942,-63.595381677046845
135,54.178680301221135,108.8175555388193,-16.63471566326252
136,114.59963061029106,81.24828625575434,25.95884646879946
137,56.85772894401399,64.98415637558244,100.79899193191845
138,-139.93098775829995,-35.32328979296304,42.07197107800278
139,84.9883627688826,94.13018961119829,-19.77190606992991
140,-126.73708366747627,-19.607933910087606,67.72559002855627
141,356.2715026825685,-110.60820831235006,-61.684262358605764
142,-9.205751325984359,116.23182636877361,31.81636826115748
143,224.15381549847257,-29.617594415589135,-19.776857997721454
144,237.32921103541065,-28.490022489716907,-24.47721695193664
145,175.35353308923567,36.4381007797818,2.6721699163721118
146,-97.53766866688244,18.771273755405588,67.27769443786237
147,-117.31693499643103,34.27782849632665,-17.380583364774495
148,-176.96152398853852,-109.0948408827361,52.7087244545665
149,20.764241952931265,108.80146939547785,-29.847658547992463
150,100.67495171735436,-260.7656318990007,111.31983700472911
151,-154.15527160847162,21.43120636236981,-53.63278063273036
152,-222.04083950949098,-198.15924118438474,-63.86662827419629
153,-173.67231100107924,-59.24655531600491,8.805517023030166
154,165.8844601080826,54.24331000220471,1.9949450843233174
155,-102.18330345209546,0.05113073096353357,106.75276789632929
156,177.53334405429788,30.596004780718566,0.9265604881131244
157,3.8635962812936238,104.8245274920321,86.96263498422753
158,247.89493393071928,20.455139569788166,-20.0521571635952
159,-62.645380526079364,94.02214130196941,-16.712298347975953
160,-36.54903100538628,105.19608687097278,-40.38636036975879
161,-90.16313948018598,84.36468832537983,-42.80498863930724
162,161.0506262145078,47.2997219977998,1.1962460134822321
163,-64.6256513769289,55.969511185906384,-85.58226808692388
164,149.17148305427267,46.655044269236875,-5.353948083491037
165,-118.27747052060734,17.011628872660086,62.20792429825356
166,-155.27609101969236,-14.054035764743396,30.06102213807562
167,158.34059484116415,74.66533895311238,11.19959800575894
168,68.84579243042621,91.90415747385093,-34.91881832212271
169,-58.119481621782704,20.218839759489892,-56.49341803389695
170,247.23933656784357,-3.5752422246876963,-9.215310337301368
171,182.93219743459724,71.99793423682402,-3.2593082984581576
172,30.354726647235562,148.3104119220125,-7.683264478977751
173,-218.1379087215924,-135.9011847810129,-33.18594368657046
174,-88.95827133624782,66.89757403914365,-75.30137382727948
175,185.9371519156333,27.439659053335696,-0.9795595132973924
176,-125.93073044117023,42.444245943435156,-77.61406632771438
177,-123.42469039460056,-4.2200137848069526,67.58536535906863
178,-113.05091440564661,-23.245773468714795,107.5031337534245
179,-100.86162787999898,77.26735661274573,-58.25798140859752
180,182.08205277112165,18.14634300072318,-6.648598780995277
181,-137.6932367126326,-27.53336816736609,40.41329548541452
182,-148.08819573468506,9.44606588251981,-28.688466360606995
183,170.06448628446097,28.249984980776283,-4.067084429270374
184,125.59478684509598,74.52168776420632,29.663161560837647
185,125.76119274081876,68.81938918383347,-0.9425343159584652
186,-158.37625848614866,12.11861380023247,38.97899345044933
187,-78.57571054777148,66.4984796007554,-76.15560671007854
188,66.88467530457555,150.40285728963357,12.014464584352778
189,-159.25168003435036,-42.14461110308467,33.92860726035988
190,-198.73813383148405,-43.53213974293572,-39.0263858849234
191,-186.11379472535415,-41.24927108410243,28.82797061809544
192,236.9268139538186,-20.005662450867085,-20.22033344489323
193,225.2384233472198,-15.897546329397654,-17.29641556336845
194,-165.39999019898482,-3.8532068823306562,0.7096814466275816
195,-115.2224851359363,68.30994506672418,-39.51194236796786
196,181.10495882522434,32.9772377005838,-3.35510094107668
197,269.3952597124694,-13.491481068984003,-31.3508929504334
198,-199.11397348420982,-22.972965449586354,-35.342277138796184
199,-50.32792183179964,108.23988168242212,-54.358198351111305
200,-69.29904995895129,66.09478008036935,102.57881410538972
201,-104.02362814912874,-3.4750226062632463,80.19288339431795
202,-19.75869210849684,-166.63975891995108,-170.9659880067829
203,-147.95899524491688,-79.98345690700823,60.123311589828546
204,51.27819902578426,162.8383518072925,48.63427955231384
205,166.38457201075207,47.881396276735224,6.4920654552170545
206,7.049160962695328,133.48279820755567,-26.225605530016278
207,124.68396236021704,-275.7360707387792,111.40385223104805
208,-128.14988349196668,-40.697823404148934,97.7312961647869
209,164.93508744396186,51.76555711844245,2.7998009506143404
210,33.85335966929339,63.662987876611524,105.43227648106121
211,219.454824901523,-15.195755956723904,-16.22369342673856
212,119.90041835079778,122.319900469214,15.964045207874761
213,-151.2257175502882,-20.862476851380034,-79.00971043781367
214,-140.73816869272983,-67.32126542561393,62.3871078666619
215,360.3146977623681,-119.43044286808053,-63.44821451752525
216,-4.877077589132675,123.31746631778671,-21.900675162271167
217,-186.28757718701087,-15.268767838239862,-54.981267982286006
218,360.7822346604917,-117.66774370553082,-63.34456555961226
219,194.45757526166383,23.961774205252368,14.724810001495864
